BorrowerId,Gender,Age,AccountAgeDays,EntityAgent,EntityUnit,LoanId,Principal,Interest,LoanAmount,LoanBalance,LoanTermDays,NumRollovers,ChannelUsed,ApprovalStage,IsLoanNew,ProductId,is_default,NumInstallments,TotalAmountPaid,TotalUnpaidAmount,AvgInstallmentPaid,TotalOverpaid,AvgDaysLate,NumLatePayments,NumOnTimePayments
20510,2,23,352,44281,45,59152,30000,24000,54000,0,168,0,1,22,1,30272,1,24,57600,-3600,2400,7200,5,23,1
23489,2,22,251,44250,45,64424,21000,10500,31500,0,84,0,1,22,1,30271,1,12,33600,-2100,2800,15500,22,10,2
30526,1,27,107,44329,118,78767,9000,3510,12510,12510,42,0,1,45,0,30314,1,6,NULL,NULL,NULL,NULL,NULL,0,0
20397,1,58,356,44256,106,61551,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,19,5,3,1
15331,2,48,484,44173,52,52051,10000,3000,13000,0,42,0,1,30,1,30279,1,6,13000,0,2166.666666,1249.95,10,6,0
6472,NULL,NULL,1000,43771,6,40372,10000,2000,12000,0,30,0,NULL,4,0,30204,0,1,12000,0,12000,NULL,-2,0,1
15575,2,40,475,44058,12,55997,55000,16500,71500,121500,30,0,1,8,0,30283,1,1,NULL,NULL,NULL,NULL,NULL,0,0
19738,1,32,374,44199,28,57753,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
29204,1,57,115,45486,147,77705,8000,2800,10800,0,35,0,1,60,0,30341,1,0,NULL,NULL,NULL,NULL,NULL,0,0
25441,2,34,189,44074,19,70648,6000,1500,7500,0,28,0,1,23,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
11445,2,41,596,44153,25,50680,8000,2000,10000,0,28,0,2,5,0,30246,0,4,10000,0,2500,0,9,2,2
31492,2,39,90,44427,130,76034,5000,1250,6250,3480,28,0,1,8,1,30246,1,4,2770,3480,1385,367.5,8,2,0
22706,1,55,268,44331,111,66576,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,18,2,0,4
9677,2,NULL,691,44064,12,45297,5000,1250,6250,0,28,0,NULL,8,1,30246,0,4,6250,0,1562.5,9375,-13,0,4
18325,2,66,402,44171,53,55593,5000,1000,6000,0,28,0,1,30,1,30278,0,4,6000,0,1500,NULL,-2,0,4
26029,2,32,171,44383,130,68840,4000,1000,5000,0,28,0,1,8,1,30246,1,4,5000,0,1250,900,8,4,0
4356,NULL,NULL,1157,43771,6,40370,40000,6000,46000,129777.71,100,2,NULL,4,0,30203,1,2,35200,10800,17600,0,44,2,0
17876,1,53,414,44368,156,59442,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,200,9,2,2
5537,NULL,NULL,1086,43771,6,33654,58700,5870,64570,0,30,0,NULL,4,0,30195,0,1,64570,0,64570,NULL,-14,0,1
21669,2,32,316,44303,106,62641,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,1515,13,4,0
25779,2,39,178,44381,132,68565,5000,1250,6250,2720,28,0,1,8,1,30246,1,4,4094,2156,1364.666666,1895.5,15,3,0
11951,1,29,570,44368,156,72422,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,3125,3,3,1
18017,1,28,411,44129,45,55115,84000,25200,109200,0,30,0,1,22,1,30289,0,1,NULL,NULL,NULL,NULL,NULL,0,0
19750,2,32,374,44352,11,64261,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,69,13,3,1
11846,2,42,577,44426,12,51611,12000,3000,15000,0,28,0,1,7,0,30246,1,4,15000,0,3750,10400,6,4,0
10300,2,34,643,44074,19,66025,15000,3750,18750,0,28,0,1,8,0,30246,1,4,18750,0,4687.5,375,4,0,4
26022,2,54,171,44155,153,70389,4000,1000,5000,0,28,0,1,8,0,30246,0,4,5000,0,1250,400,20,4,0
27116,2,26,142,45511,125,74689,7000,1750,8750,0,28,0,1,55,0,30329,1,4,8750,0,2187.5,2725,17,4,0
18208,2,30,406,44127,45,55428,36000,18000,54000,0,84,0,1,22,1,30271,0,12,50400,3600,4581.818181,153600,-21,3,8
30788,1,24,104,44250,45,74998,37500,30000,72000,57000,168,0,1,22,1,30272,0,24,15000,57000,3000,NULL,11,0,5
31043,2,38,99,44428,132,75383,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,4405,6,3,1
25470,2,44,188,44360,132,67914,7000,1750,8750,0,28,0,1,8,1,30246,0,4,8750,0,2187.5,1375,6,3,1
16055,2,38,464,44186,11,54875,10000,2500,12500,1195,28,0,1,8,0,30246,1,4,11620,880,2905,6450,146,4,0
14185,2,27,525,44332,11,52056,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,3,5,4,0
23630,2,58,247,44368,156,67821,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,38,0,1,3
25186,2,39,196,44369,155,75609,5000,1250,6250,3420,28,0,1,8,0,30246,1,4,2830,3420,1415,237.5,18,2,0
20515,2,39,351,44295,112,60592,6000,1500,7500,0,28,0,1,8,0,30246,0,4,7500,0,1875,1875,2,0,4
25191,2,29,196,44155,153,68673,6000,1500,7500,0,28,0,1,8,0,30246,0,4,7500,0,1875,1950,0,1,3
14244,2,52,524,44369,12,52260,12000,4500,16500,0,42,0,1,8,0,30250,0,6,16500,0,2750,16500,-5,1,5
16982,2,35,435,44187,11,64087,10000,2500,12500,0,28,0,1,23,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9594,2,45,695,44063,11,46550,30000,7500,37500,0,28,0,NULL,8,0,30246,1,4,37500,0,9375,56250,25,4,0
15489,2,25,479,44369,12,52855,3000,750,3750,0,28,0,1,8,0,30246,0,4,3750,0,937.5,5625,-4,1,3
20957,1,39,336,44258,106,66405,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,10150,9,3,1
23537,2,39,248,44319,118,71930,7000,2730,9730,0,42,0,1,45,0,30314,1,6,9730,0,1621.666666,4.95,0,2,4
26887,2,60,148,44383,130,70206,8000,2000,10000,0,28,0,1,8,1,30246,1,4,10000,0,2500,3200,3,3,1
24324,2,64,225,44306,154,72819,4000,1000,5000,0,28,0,1,8,0,30246,1,4,5000,0,1250,650,20,4,0
21439,1,39,323,44309,106,78938,17000,6375,23375,23375,42,0,1,72,0,30250,1,6,NULL,NULL,NULL,NULL,NULL,0,0
25836,2,28,177,44250,45,68463,30000,15000,45000,0,84,0,1,22,1,30271,0,12,48000,-3000,4000,NULL,5,0,12
27040,1,20,145,44376,45,70373,18900,9450,30240,0,84,0,1,22,1,30271,1,0,NULL,NULL,NULL,NULL,NULL,0,0
30539,2,NULL,107,45478,142,77740,5000,1000,6000,3000,28,0,1,59,0,30338,1,4,3000,3000,1500,0,1,1,1
24018,1,30,234,44199,28,65285,2010,0,2010,941,30,0,1,20,1,30256,1,30,1069,941,66.8125,1790,11,14,2
19387,1,38,382,44272,108,66434,200000,30000,230000,0,31,0,1,44,0,30303,0,1,230000,0,230000,NULL,0,0,1
30749,1,32,104,44295,157,74965,6000,1500,7500,7500,28,0,1,8,1,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
25158,1,29,197,44129,45,67387,33000,16500,49500,0,84,0,1,22,1,30271,1,12,17600,31900,4400,NULL,18,2,2
26353,2,33,161,44155,153,69437,10000,2500,12500,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9736,2,49,687,44188,107,45592,10000,2500,12500,0,28,0,NULL,8,0,30246,0,4,12500,0,3125,75,-2,0,4
4568,NULL,NULL,1143,43771,6,27330,25000,2500,27500,0,31,0,NULL,4,0,30195,1,1,27500,0,27500,100,41,1,0
24033,1,26,234,44319,118,66366,5000,1300,6300,0,28,0,1,45,0,30311,1,4,6300,0,1575,450,1,1,3
14382,2,36,521,44277,48,50797,3000,900,3900,2700,14,0,2,14,0,30264,1,14,1200,2700,240,214.3,62,5,0
11082,1,46,617,44406,12,64487,18000,4500,22500,0,28,0,1,8,0,30246,1,4,22500,0,5625,7500,19,4,0
12048,2,37,567,44064,12,49803,11000,2750,13750,0,28,0,0,8,0,30246,1,4,13750,0,3437.5,4875,22,4,0
24958,2,45,205,44295,157,69402,10000,2500,12500,0,28,0,1,23,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
10284,2,51,644,44369,12,45813,10000,2500,12500,0,28,0,NULL,8,1,30246,0,4,12500,0,3125,50,2,1,3
10212,2,40,645,44076,19,47269,10000,2500,12500,0,28,0,NULL,8,0,30246,1,4,12500,0,3125,0,4,0,4
16543,1,63,449,44332,11,66362,5000,1250,6250,2409,28,0,1,8,0,30246,1,4,3841,2409,1280.333333,1112.5,49,3,0
24278,1,28,226,44250,45,65766,21600,10800,32400,0,84,0,1,22,1,30271,1,12,34560,-2160,2880,NULL,5,2,10
23513,2,24,250,44335,107,64498,8000,2000,10000,0,28,0,1,8,1,30246,0,4,10000,0,2500,NULL,2,0,4
25021,1,24,203,44306,154,78622,5000,1250,6250,6150,28,0,1,72,0,30246,1,4,100,6150,100,0,NULL,0,1
25476,1,38,188,44369,12,67932,9000,2250,11250,0,28,0,1,8,1,30246,0,4,11250,0,2812.5,4075,3,2,2
31090,2,41,98,45463,163,75483,10000,2500,12500,0,28,0,1,8,1,30246,0,4,12500,0,3125,NULL,0,0,4
19901,2,42,371,45535,165,59292,3000,750,3750,0,28,0,1,8,0,30246,0,4,3750,0,937.5,2569,3,3,1
18256,1,43,405,44252,12,55495,10000,2500,12500,0,28,0,1,8,1,30246,0,4,12500,0,3125,0,2,2,2
28691,1,53,127,44250,45,72410,39000,19500,62400,0,84,0,1,22,1,30271,0,12,5200,57200,5200,NULL,NULL,1,0
33766,1,37,63,44343,124,79109,5000,1250,6250,6250,28,0,1,55,1,30329,1,4,NULL,NULL,NULL,NULL,NULL,0,0
11274,2,42,609,44081,20,46706,10000,2500,12500,12500,28,0,NULL,14,1,30247,1,4,NULL,NULL,NULL,NULL,NULL,0,0
8122,NULL,NULL,940,43771,6,39544,10000,1500,11500,0,30,0,NULL,4,0,30203,0,1,11500,0,11500,NULL,-1,0,1
26933,1,34,147,44250,45,70224,23400,11700,35100,0,84,0,1,22,1,30271,0,12,35100,0,2925,66105,0,1,11
28565,2,30,129,44360,132,72242,4000,1000,5000,0,28,0,1,8,1,30246,0,4,5000,0,1250,1300,2,3,1
24374,1,27,224,44326,118,77370,7000,2730,9730,0,42,0,1,45,0,30314,0,6,9730,0,1621.666666,17294.95,4,2,4
25886,2,47,176,44369,155,70063,6000,1500,7500,0,28,0,1,56,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
22673,1,34,269,44250,45,63247,38400,19200,57600,0,84,0,1,22,1,30271,1,12,61440,-3840,5120,8640,12,11,1
17620,2,54,420,44279,19,62575,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,4725,-6,1,3
13788,2,50,538,44083,107,52919,15000,3750,18750,0,28,0,1,8,0,30246,0,4,18750,0,4687.5,5799,6,3,1
29347,2,39,112,44295,157,78947,6000,1500,7500,7500,28,0,1,72,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
33280,2,25,71,44250,45,78356,30000,15000,48000,44000,84,0,1,22,1,30271,0,12,4000,44000,4000,NULL,NULL,0,1
16845,1,39,440,44191,25,53385,10000,2500,12500,0,28,0,1,23,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
22441,2,40,276,44326,118,78188,12000,4680,16680,0,42,0,1,45,0,30314,1,0,NULL,NULL,NULL,NULL,NULL,0,0
23438,2,0,252,44331,111,70415,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,3300,1,2,2
11428,2,37,597,44049,3,46940,5000,1000,6000,0,28,0,NULL,2,1,1,1,4,6000,0,1500,NULL,0,1,3
23395,1,31,252,45493,162,78229,7000,1750,8750,6562,28,0,1,72,0,30246,1,4,2188,6562,1094,0.5,0,0,2
27281,1,52,139,44431,106,74496,5000,1250,6250,4250,28,0,1,8,0,30246,1,4,2000,4250,1000,437.5,3,1,1
9584,2,62,706,44049,3,47131,7000,1400,8400,0,28,0,NULL,2,0,1,1,4,8400,0,2100,7800,7,3,1
19935,1,53,370,44171,53,59435,6000,1200,7200,1648,28,0,1,30,0,30278,1,4,5600,1600,1400,200,0,1,3
16728,1,41,443,44184,26,53180,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
11462,2,52,595,44087,20,47014,8000,2000,10000,0,28,0,NULL,14,1,30247,1,4,10000,0,2500,1500,8,4,0
19198,2,58,386,44246,19,56867,8000,3000,11000,0,42,0,1,7,1,30250,1,6,10999.98,0.02,1833.33,5791.07,7,4,2
10877,2,41,625,44075,19,69750,20000,5000,25000,0,28,0,1,8,0,30246,0,4,25000,0,6250,4250,3,3,1
10498,2,39,638,44083,107,46700,10000,2500,12500,0,28,0,NULL,8,0,30246,1,4,12500,0,3125,17550,12,4,0
20349,1,27,357,44184,26,58845,2010,0,2010,0,30,0,1,20,1,30256,1,30,2010,0,67,29145,31,30,0
22642,2,51,271,44248,19,63206,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,1000,5,3,1
16288,1,46,458,44129,45,52529,36000,18000,54000,0,84,0,1,22,1,30271,0,12,5000,49000,2500,200,6,1,1
11166,2,40,614,44087,20,46873,10000,2500,12500,3700,28,0,NULL,14,0,30247,1,4,8800,3700,2933.333333,675,28,2,1
12109,1,49,562,44287,123,47841,12000,3000,15000,0,28,0,NULL,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
21457,1,39,323,44199,28,60973,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
20393,2,53,356,44295,112,60652,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,72,13,4,0
10559,2,35,636,44189,25,58626,25000,6250,31250,0,28,0,1,8,0,30246,0,4,31250,0,7812.5,24737,8,3,1
18428,2,44,400,44075,19,74685,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,3250,2,2,2
5719,NULL,NULL,1066,43771,6,32931,10000,1000,11000,0,30,0,NULL,4,0,30195,0,1,11000,0,11000,100,-1,0,1
29205,2,39,115,45485,147,77283,12000,4200,16200,0,35,0,1,62,0,30341,0,5,16200,0,3240,3410,0,1,4
28377,1,66,134,44369,155,78739,6000,1500,7500,6500,28,0,1,72,0,30246,1,4,1000,6500,1000,0,NULL,0,1
28893,2,29,122,44417,19,75391,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,NULL,0,1,3
22510,2,28,275,44326,118,64034,15000,5850,20850,0,42,0,1,45,0,30314,0,6,20850,0,3475,5825,10,4,2
11738,2,51,581,44063,11,47410,7000,1750,8750,11812.5,28,0,NULL,8,1,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
16418,2,45,454,45506,161,65118,20000,5000,25000,0,28,0,1,8,0,30246,0,4,25000,0,6250,0,9,1,3
12043,2,29,567,44351,159,67867,4000,1000,5000,0,28,0,1,8,1,30246,0,4,5000,0,1250,0,0,1,3
5601,NULL,NULL,1079,43771,6,34970,10000,1000,11000,0,31,0,NULL,4,0,30195,0,1,11000,0,11000,NULL,-15,0,1
4441,NULL,NULL,1151,43771,6,29153,20000,4000,24000,0,30,0,NULL,4,0,30204,1,1,24000,0,24000,1000,31,1,0
13648,2,27,542,44083,107,51779,12000,3000,15000,0,28,0,1,8,0,30246,0,4,15000,0,3750,3750,-2,0,4
15061,2,34,491,44145,3,50899,5000,1250,6250,0,35,0,1,2,1,2,0,5,6250,0,1250,1900,2,3,2
13884,1,28,534,44068,26,59017,2010,0,2010,1340,30,0,1,20,0,30256,1,30,670,1340,67,3015,85,10,0
10394,2,32,639,44060,25,46614,13000,3250,16250,0,28,0,NULL,8,0,30246,0,4,16250,0,4062.5,12188,-3,1,3
25310,1,28,192,44368,159,70490,7000,1750,8750,1066.75,28,0,1,8,0,30246,1,4,8305,445,2076.25,274.12,38,3,1
19831,2,59,372,44279,19,57911,10000,2500,12500,0,28,0,1,8,1,30246,0,4,12500,0,3125,NULL,-1,0,4
9736,2,49,687,44188,107,61075,15000,3750,18750,13500,28,0,1,8,0,30246,1,4,8750,10000,4375,612.5,97,2,0
10157,2,40,646,44081,20,46434,10000,2500,12500,0,28,0,NULL,14,0,30247,1,4,12500,0,3125,750,93,4,0
13560,2,40,545,45506,161,50073,6000,1500,7500,0,28,0,0,8,0,30246,0,4,7500,0,1875,1900,18,2,2
21772,1,23,313,44275,45,61455,25800,20640,46440,0,168,0,1,22,1,30272,0,24,5160,41280,1720,2472.5,13,3,0
15894,2,33,468,45506,161,64028,25000,6250,31250,0,28,0,1,8,0,30246,0,4,31250,0,7812.5,39,1,0,4
23339,2,37,253,44368,12,64209,3000,750,3750,0,28,0,1,23,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
24642,2,22,216,44250,45,66435,57000,28500,85500,0,84,0,1,22,1,30271,1,12,91200,-5700,7600,NULL,5,3,9
12006,2,37,568,44141,48,50267,10000,3000,13000,5280,14,0,0,14,0,30264,1,14,7720,5280,857.777777,961.48,35,9,0
18563,2,28,399,45506,161,60109,10000,2500,12500,11981.25,28,0,1,8,0,30246,1,4,3625,8875,1812.5,500,19,2,0
21269,2,39,329,44426,12,78875,14000,3500,17500,17200,28,0,1,72,0,30246,1,4,300,17200,300,0,NULL,0,1
18790,1,55,394,44258,106,62162,8000,2000,10000,0,28,0,1,7,0,30246,1,4,10000,0,2500,7500,10,3,1
11763,2,40,581,44073,19,47381,6000,1500,7500,2025,28,0,NULL,8,1,30246,1,4,6000,1500,1500,6750,90,4,0
16272,2,42,458,44173,52,54784,6000,1200,7200,0,28,0,1,30,0,30278,0,4,7200,0,1800,3000,2,2,2
24066,2,50,233,44279,19,65424,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,145,5,0,4
13354,1,NULL,NULL,35,47,48487,36000,18000,54000,0,84,0,NULL,0,0,30271,0,12,NULL,NULL,NULL,NULL,NULL,0,0
77,1,30,723,44049,3,40,5000,1000,6000,0,28,0,NULL,2,1,1,1,4,6000,0,1500,250,61,4,0
14275,2,26,524,44127,45,49565,63000,31752,94752,0,84,0,NULL,22,1,30271,1,12,101052,-6300,8421,103391,65,12,0
4408,NULL,NULL,1137,43771,6,32575,60000,6000,66000,0,71,0,NULL,4,0,30195,0,2,69100,-3100,34550,0,6,1,1
15787,1,30,470,44169,52,55876,8000,1600,9600,0,28,0,1,30,0,30278,1,4,9600,0,2400,0,6,4,0
25134,2,53,198,45463,163,68641,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,0,1,3,1
26542,2,43,156,44304,158,72333,6000,1500,7500,0,28,0,1,8,0,30246,0,4,7500,0,1875,40,0,0,4
21157,2,29,331,44246,19,60451,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,154,4,0,4
23494,1,24,251,44266,45,64434,30000,18000,48000,0,112,0,1,22,1,30317,1,16,51600,-3600,3225,30000,-1,1,15
17489,1,35,422,44249,45,54345,64800,32400,97200,0,84,0,1,22,1,30271,0,12,103680,-6480,8640,NULL,0,1,11
13286,1,NULL,NULL,35,47,58636,39000,11700,50700,0,28,0,1,22,0,30277,0,4,39000,11700,13000,NULL,7,3,0
23666,2,38,246,44309,106,64698,8000,2000,10000,0,28,0,1,8,1,30246,0,4,10000,0,2500,0,13,1,3
12027,2,29,568,44369,155,71825,6000,1500,7500,217.5,28,0,1,8,0,30246,1,4,7350,150,1837.5,250,13,4,0
25654,1,47,183,44366,132,74749,10000,2500,12500,0,28,0,1,7,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9855,2,67,678,44155,153,45419,10000,2500,12500,0,28,0,NULL,8,1,30246,0,4,12500,0,3125,8875,14,3,1
9506,2,37,717,44049,3,46758,7000,2800,9800,0,56,0,NULL,2,0,3,0,8,9800,0,1225,1450,0,4,4
15621,2,34,472,44155,153,54722,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,0,4,3,1
14997,1,32,492,44109,30,50920,2010,0,2010,0,30,0,1,20,1,30256,0,30,2010,0,67,5120,-2,0,30
10300,2,34,643,44074,19,72124,15000,3750,18750,0,28,0,1,8,0,30246,0,4,18750,0,4687.5,145,1,4,0
21536,2,43,321,44306,154,68809,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,1725,5,3,1
24742,2,29,211,44345,106,66624,4000,60,4060,0,1,0,1,8,1,30322,1,1,4060,0,4060,NULL,0,0,1
28957,2,37,121,45506,161,77241,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,6575,0,0,4
22671,2,31,269,44326,118,64704,12000,3120,15120,0,28,0,1,45,0,30311,1,4,15120,0,3780,4000,17,3,1
17085,1,27,433,44184,26,58166,2010,0,2010,0,30,0,1,20,1,30256,1,30,2010,0,67,4800,15,30,0
18680,1,31,397,44184,26,56078,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
16315,1,22,457,44184,26,55231,800,0,800,800,20,0,1,20,0,30251,1,20,NULL,NULL,NULL,NULL,NULL,0,0
12424,1,25,550,44111,34,48754,12000,3600,15600,0,14,0,NULL,13,1,30264,1,0,NULL,NULL,NULL,NULL,NULL,0,0
16466,2,29,453,44133,45,52769,96000,48000,144000,0,84,0,2,22,1,30271,1,12,153600,-9600,12800,13600,4,10,2
31562,2,25,89,44376,45,76106,15000,4500,20200,5050,28,0,1,22,1,30277,1,4,15150,5050,5050,NULL,4,0,3
10877,2,41,625,44075,19,58795,20000,5000,25000,0,28,0,1,8,0,30246,0,4,25000,0,6250,6250,0,2,2
19539,2,44,379,45506,161,63324,5000,1250,6250,1563,28,0,1,8,0,30246,1,4,4687,1563,1562.333333,3123.5,9,3,0
25707,2,50,182,44369,155,72376,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,3311,9,4,0
10509,2,40,637,44075,19,59749,15000,5625,20625,0,42,0,1,8,0,30250,0,6,20625,0,3437.5,2925.5,7,5,1
15946,2,28,467,44187,11,53540,10000,2500,12500,0,28,0,1,23,0,30246,0,4,12500,0,3125,3125,4,3,1
17108,2,52,432,45465,160,53895,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,1563,3,3,1
12531,2,41,547,44111,34,49135,4000,1200,5200,0,14,0,NULL,14,0,30264,1,14,5200,0,371.428571,4874.87,34,12,2
22761,2,51,267,44155,153,63596,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,1890,-1,1,3
25723,2,26,182,44331,111,68420,8000,2000,10000,3000,28,0,1,8,1,30246,1,4,7600,2400,1900,700,16,4,0
31239,2,23,94,44376,45,75653,36000,18000,57600,49700,84,0,1,22,1,30271,1,12,7900,49700,3950,600,0,1,1
26398,2,36,160,44368,156,77360,3000,750,3750,0,28,0,1,8,0,30246,0,4,3750,0,937.5,265,2,2,2
31352,2,47,93,45485,147,75796,6000,2100,8100,0,35,0,1,62,1,30341,0,5,8100,0,1620,NULL,0,0,5
33514,2,29,66,44250,45,78778,16800,8400,26880,26880,84,0,1,22,1,30271,0,12,NULL,NULL,NULL,NULL,NULL,0,0
4941,NULL,NULL,1128,43771,6,28550,NULL,10000,60000,0,NULL,0,NULL,4,0,30204,0,0,NULL,NULL,NULL,NULL,NULL,0,0
17072,2,43,433,44248,19,56247,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,0,-1,1,3
32767,2,40,85,45445,138,77400,22560,0,22560,21020,282,0,1,52,1,30332,0,282,1540,21020,77,1380,1,17,3
31013,2,39,99,44155,153,75394,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,0,0,1,3
28763,2,36,125,44369,155,72513,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,2257,1,2,2
20837,1,31,339,44275,45,59924,23400,11700,35100,0,84,0,1,22,1,30271,0,12,37440,-2340,3120,4120,10,5,7
19263,1,50,385,45506,161,63365,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,NULL,0,0,4
23840,2,43,240,44331,111,65052,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,3,6,1,3
17055,2,32,433,45506,161,62351,7000,1750,8750,4250,28,0,1,7,0,30246,1,4,4500,4250,1500,737.5,8,2,1
18249,2,37,405,45465,160,63318,4000,1000,5000,0,28,0,1,8,0,30246,1,4,5000,0,1250,850,5,3,1
21262,2,40,329,44319,118,60624,5000,1300,6300,6000,28,0,1,45,1,30311,1,4,300,6000,300,0,NULL,1,0
10284,2,51,644,44369,12,46969,15000,3750,18750,0,28,0,NULL,8,0,30246,1,4,18750,0,4687.5,2840,15,4,0
24938,2,25,205,44351,159,66970,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,95,0,1,3
11329,2,43,605,44087,20,46781,5000,1250,6250,0,28,0,NULL,14,1,30247,1,4,6250,0,1562.5,1214,8,3,1
17166,2,40,430,44189,25,55805,7000,1750,8750,0,28,0,1,8,1,30246,1,4,8750,0,2187.5,165,4,2,2
17532,2,46,422,44248,19,64187,9000,2250,11250,0,28,0,1,8,1,30246,0,4,11250,0,2812.5,30,9,2,2
21149,2,33,331,44289,19,60419,8000,2000,10000,0,28,0,1,5,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
20355,1,45,357,44177,53,58849,6000,1200,7200,0,28,0,1,30,1,30278,0,4,7200,0,1800,640,3,1,3
21961,1,30,304,44275,45,61883,55000,44000,99000,0,168,0,1,22,1,30272,0,24,105600,-6600,4400,6400,5,20,4
24731,2,40,212,44369,155,70260,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7520,-20,1880,20,2,1,3
15422,2,51,481,44155,153,54100,8000,2160,10160,0,31,0,1,8,0,30295,1,1,10160,0,10160,NULL,37,1,0
23564,2,22,248,44250,45,64533,25200,12600,37800,0,84,0,1,22,1,30271,1,12,40320,-2520,3360,NULL,5,11,1
9774,2,25,682,44150,11,62168,70000,17500,87500,0,28,0,1,7,0,30246,0,4,87500,0,21875,21900,-2,0,4
26066,2,50,170,44368,156,68925,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,230,0,1,3
20971,1,26,336,44165,28,60193,2970,0,2970,0,30,0,1,20,1,30257,0,30,2970,0,99,1335,0,0,30
18050,2,26,409,44123,34,55185,3000,900,3900,0,14,0,1,13,1,30264,1,0,NULL,NULL,NULL,NULL,NULL,0,0
23676,2,42,246,44317,111,68268,7000,0,7000,0,28,0,1,8,0,30246,0,4,NULL,NULL,NULL,NULL,NULL,0,0
25800,1,32,177,44368,156,72957,5500,1375,6875,0,28,0,1,8,0,30246,0,4,6875,0,1718.75,21.5,1,2,2
9672,2,40,692,44189,25,58716,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,2950,6,3,1
29150,2,22,117,44295,157,73099,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,125,0,0,4
17059,2,28,433,44185,25,61556,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,9375,-4,1,3
25648,1,31,184,44368,156,72134,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,200,1,2,2
14147,2,38,526,44306,154,68817,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,5,0,1,3
15825,2,22,469,44134,45,51922,10000,5040,15040,0,84,0,2,22,1,30271,1,12,18039.96,-2999.96,1503.33,17780.26,21,12,0
